,0,1,2,3,4,5
904,106360916,1/29/15 0:00,2:05:15 PM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
905,106243739,1/25/15 0:00,1:04:44 PM,NYPD,"""Find a Police Precinct or PSA by Location""","""Information Provided"""
906,106636703,2/9/15 0:00,8:44:52 AM,DSNY,"""Snow or Ice on Roadway - Report""","""Information Provided"""
907,106193365,1/22/15 0:00,11:48:43 AM,DOF,"""Pay a Parking Ticket - Online""","""Information Provided"""
908,106499668,2/4/15 0:00,6:45:26 PM,NYPD,"""Find a Police Precinct or PSA by Name""","""Transfer to City Agency"""
909,105754861,1/4/15 0:00,9:45:04 PM,DOF,"""Pay a Parking Ticket - In Person""","""Information Provided"""
910,106455517,2/2/15 0:00,9:20:31 AM,NYPD,"""Vehicle Blocking Driveway Complaint""","""CSMS SR"""
911,106585663,2/7/15 0:00,10:30:34 PM,NYPD,"""Illegal Parking Complaint""","""Information Provided"""
912,106009890,1/15/15 0:00,6:22:31 PM,HPD,"""Apartment Maintenance Complaint""","""Routed to Web Page"""
913,105961145,1/13/15 0:00,7:35:05 AM,NYPD,"""Find a Police Precinct or PSA by Name""","""Information Provided"""
914,106120912,1/20/15 0:00,1:45:26 PM,NYPD,"""Missing Person""","""Information Provided"""
915,106476511,2/3/15 0:00,1:53:18 PM,NYPD,"""Division Transfer""","""Transfer to City Agency"""
916,106663097,2/10/15 0:00,9:51:51 AM,DOF,"""Property Tax Assistance - Senior Citizen Homeowner Exemption (SCHE)""","""Information Provided"""
917,106766153,2/15/15 0:00,9:01:09 PM,3/1/01,"""Service Request Status - General""","""Information Provided"""
918,106739135,2/13/15 0:00,1:56:01 PM,3/1/01,"""Contact Information - Directory Assistance""","""Information Provided"""
919,105721057,1/2/15 0:00,4:30:57 PM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Routed to Web Page"""
920,105828459,1/7/15 0:00,1:00:55 PM,NYPD,"""Illegal Parking Complaint""","""CSMS SR"""
921,105715728,1/1/15 0:00,1:55:20 PM,NYPD,"""Stolen Property""","""Hot Transfer 911"""
922,105851409,1/8/15 0:00,7:45:32 AM,DOF,"""Find a Towed Vehicle - Plate Number Known""","""Routed to Web Page"""
923,106250167,1/25/15 0:00,8:16:56 AM,NYPD,"""Suspicious Package""","""Hot Transfer 911"""
924,105990750,1/14/15 0:00,11:38:04 AM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Routed to Web Page"""
925,106666980,2/10/15 0:00,12:29:57 PM,DOF,"""Find a Towed Vehicle - Plate Number Known""","""Routed to Web Page"""
926,105777908,1/5/15 0:00,11:36:07 AM,NYPD,"""Abandoned Vehicle With Plates on Public Property""","""CSMS SR"""
927,105711791,1/1/15 0:00,8:54:31 PM,HPD,"""Heat or Hot Water Complaint in Apartment""","""Routed to Web Page"""
928,105860186,1/8/15 0:00,3:34:48 PM,3/1/01,"""Service Request Status - General""","""Routed to Web Page"""
929,106738065,2/13/15 0:00,3:05:07 PM,HPD,"""Bed Bug Complaint - Apartment, Hotel or Single Room Occupancy""","""Internal Transfer"""
930,105791659,1/6/15 0:00,9:15:46 AM,3/1/01,"""Division Transfer""","""Internal Transfer"""
931,106781417,2/16/15 0:00,6:46:54 PM,HPD,"""Water Leak in Apartment""","""Internal Transfer"""
932,105854482,1/8/15 0:00,12:20:07 PM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
933,106734282,2/13/15 0:00,3:05:55 PM,3/1/01,"""SafeLink Cell Phone Program""","""Information Provided"""
934,105935194,1/12/15 0:00,1:01:28 PM,DOF,"""SCRIE - Application for Seniors Not Enrolled""","""CSMS SR"""
935,106326728,1/28/15 0:00,2:06:04 PM,DOF,"""Unincorporated Business Tax""","""Transfer to City Agency"""
936,106289967,1/26/15 0:00,9:42:08 PM,3/1/01,"""Alert Information Provided""","""Alert Information Provided"""
937,106552511,2/5/15 0:00,7:03:16 AM,DSNY,"""Snow or Ice on Roadway - Replowing or Spreading Request""","""Internal Transfer"""
938,106622877,2/9/15 0:00,11:38:37 AM,DSNY,"""Special Waste Disposal Locations and Rules""","""Information Provided"""
939,106409816,1/31/15 0:00,11:58:00 AM,HPD,"""Heat or Hot Water Complaint in Apartment""","""Routed to Web Page"""
940,106422885,1/31/15 0:00,4:31:09 AM,NYPD,"""Vehicle Blocking Driveway Complaint""","""CSMS SR"""
941,106232282,1/24/15 0:00,7:52:33 PM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
942,105805240,1/6/15 0:00,11:03:05 PM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
943,106443858,2/2/15 0:00,3:52:45 PM,DOF,"""Property Tax Homeowner Tax Benefit Application - General""","""CSMS SR"""
944,106236073,1/24/15 0:00,3:45:42 PM,NYPD,"""Harassment""","""Hot Transfer 911"""
945,105935492,1/12/15 0:00,12:42:12 PM,3/1/01,"""Division Transfer""","""Internal Transfer"""
946,106675747,2/11/15 0:00,9:00:40 AM,DOF,"""Find a Towed Vehicle - Plate Number Unknown - NYPD""","""Routed to Web Page"""
947,106354335,1/28/15 0:00,3:23:21 PM,3/1/01,"""Alert Information Provided""","""Alert Information Provided"""
948,106494733,2/3/15 0:00,11:02:57 PM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
949,105940675,1/12/15 0:00,2:05:31 PM,NYPD,"""Division Transfer""","""Transfer to City Agency"""
950,106373235,1/29/15 0:00,11:03:37 AM,HPD,"""Heat or Hot Water Complaint in Apartment""","""Routed to Web Page"""
951,106201448,1/22/15 0:00,7:21:39 PM,HPD,"""Affordable Housing Information - English""","""Information Provided"""
952,106250892,1/25/15 0:00,5:59:04 PM,HPD,"""Residential Building-Wide Maintenance Complaint""","""Internal Transfer"""
953,105717715,1/2/15 0:00,9:14:37 AM,DSNY,"""Inadequate Street Sweeping""","""Information Provided"""
954,106582427,2/7/15 0:00,10:35:28 PM,NYPD,"""Find a Police Precinct or PSA by Location""","""Information Provided"""
955,106205566,1/23/15 0:00,3:47:20 PM,NYPD,"""Find a Police Precinct or PSA by Name""","""Transfer to City Agency"""
956,106173592,1/21/15 0:00,2:47:27 PM,DOF,"""Agency Charge Collected by the Department of Finance""","""Information Provided"""
957,106270584,1/26/15 0:00,7:15:37 PM,3/1/01,"""Comment for the Mayor""","""CSMS SR"""
958,106471052,2/3/15 0:00,9:49:57 AM,DOF,"""Manhattan Resident Parking Tax Exemption Information and Assistance""","""Information Provided"""
959,106417672,1/31/15 0:00,8:20:21 PM,NYPD,"""Noise from Neighbor""","""CSMS SR"""
960,106028493,1/15/15 0:00,10:08:23 AM,NYPD,"""Find a Police Precinct or PSA by Location""","""Information Provided"""
961,106031956,1/15/15 0:00,7:46:23 PM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
962,105856693,1/8/15 0:00,1:03:50 PM,3/1/01,"""Division Transfer""","""Internal Transfer"""
963,106712140,2/12/15 0:00,7:56:46 PM,NYPD,"""Illegal Parking Complaint""","""Information Provided"""
964,106166242,1/21/15 0:00,8:56:28 AM,HPD,"""Heat or Hot Water Complaint in Apartment""","""Routed to Web Page"""
965,106254904,1/25/15 0:00,12:07:26 PM,DSNY,"""Division Information Provided""","""Information Provided"""
966,106587824,2/8/15 0:00,8:30:34 AM,DSNY,"""Bulk Item Disposal Information""","""Information Provided"""
967,105884640,1/9/15 0:00,9:39:09 AM,NYPD,"""Gas Leak""","""Information Provided"""
968,106480730,2/3/15 0:00,1:13:03 PM,HPD,"""Bed Bug Complaint - Apartment, Hotel or Single Room Occupancy""","""Information Provided"""
969,106478977,2/3/15 0:00,2:08:31 PM,HPD,"""Residential Building-Wide Maintenance Complaint""","""Routed to Web Page"""
970,106219603,1/23/15 0:00,12:04:22 PM,DSNY,"""Garbage or Recycling Storage Complaint - Outside Building""","""Information Provided"""
971,105824704,1/7/15 0:00,1:36:03 PM,DOF,"""Fight a Parking Ticket - Online""","""Information Provided"""
972,106405405,1/31/15 0:00,12:20:07 AM,3/1/01,"""Outside of 311 Jurisdiction""","""Out of 3-1-1 Jurisdiction"""
973,106655275,2/10/15 0:00,10:32:22 PM,NYPD,"""Hot Transfer 911""","""Hot Transfer 911"""
974,106275022,1/26/15 0:00,6:20:26 PM,3/1/01,"""Alert Information Provided""","""Alert Information Provided"""
975,106417351,1/31/15 0:00,2:24:19 PM,3/1/01,"""City Worker or Agency Complaint or Compliment""","""CSMS SR"""
976,106094234,1/18/15 0:00,7:39:38 PM,NYPD,"""Trespassing - In Progress""","""Information Provided"""
977,105976203,1/13/15 0:00,10:57:59 PM,NYPD,"""Noise from Neighbor""","""CSMS SR"""
978,106503240,2/4/15 0:00,7:11:59 PM,HPD,"""Heat or Hot Water Complaint in Apartment""","""Routed to Web Page"""
979,106080116,1/17/15 0:00,3:10:32 AM,NYPD,"""Find a Police Precinct or PSA by Name""","""Transfer to City Agency"""
980,106498406,2/4/15 0:00,3:42:59 PM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Routed to Web Page"""
981,106144307,1/20/15 0:00,5:16:10 PM,3/1/01,"""Division Transfer""","""Internal Transfer"""
982,105958355,1/13/15 0:00,4:09:51 PM,3/1/01,"""City Worker or Agency Complaint or Compliment""","""CSMS SR"""
983,106365741,1/29/15 0:00,2:17:40 PM,DOF,"""NOPV - Annual Notice of Property Value Information""","""Information Provided"""
984,105716267,1/1/15 0:00,2:33:07 AM,NYPD,"""Noise from Neighbor""","""CSMS SR"""
985,106404699,1/30/15 0:00,8:34:04 AM,NYPD,"""Illegal Parking Complaint""","""CSMS SR"""
986,106356772,1/29/15 0:00,2:44:27 PM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
987,106051553,1/16/15 0:00,12:45:13 PM,DOF,"""Fight a Parking Ticket - In Person""","""Information Provided"""
988,105728307,1/2/15 0:00,2:38:57 PM,3/1/01,"""Service Request Status - General""","""Routed to Web Page"""
989,106486746,2/3/15 0:00,5:19:16 PM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
990,105983488,1/14/15 0:00,9:48:09 AM,DSNY,"""Christmas Tree Collection""","""Information Provided"""
991,106793608,2/16/15 0:00,2:46:44 PM,3/1/01,"""SCRIE - Application for Seniors Not Enrolled""","""Internal Transfer"""
992,105858684,1/8/15 0:00,3:11:11 PM,DSNY,"""Christmas Tree Collection""","""Information Provided"""
993,106515148,2/4/15 0:00,9:03:43 AM,3/1/01,"""Documents Required to Apply for IDNYC""","""Internal Transfer"""
994,106230241,1/25/15 0:00,1:46:31 AM,NYPD,"""Animal Abuse""","""CSMS SR"""
995,106318066,1/27/15 0:00,6:21:19 PM,3/1/01,"""Alert Information Provided""","""Alert Information Provided"""
996,105797008,1/6/15 0:00,5:03:37 PM,NYPD,"""Find a Police Precinct or PSA by Location""","""Information Provided"""
997,106252629,1/25/15 0:00,12:59:54 PM,DSNY,"""Missed Christmas Tree Collection""","""Information Provided"""
998,106422920,1/31/15 0:00,4:56:51 PM,DSNY,"""Medical Waste Disposal""","""Information Provided"""
999,106340901,1/28/15 0:00,2:25:02 PM,HPD,"""Water Leak in Apartment""","""Routed to Web Page"""
1000,105821329,1/7/15 0:00,5:46:40 PM,HPD,"""Water Complaint - Apartment""","""Internal Transfer"""
1001,106520411,2/4/15 0:00,4:13:24 AM,NYPD,"""Abandoned Vehicle With Plates on Public Property""","""CSMS SR"""
1002,105785295,1/5/15 0:00,9:50:54 AM,NYPD,"""Hot Transfer 911""","""Hot Transfer 911"""
1003,105875539,1/9/15 0:00,3:39:50 PM,DSNY,"""Recycling and Trash Collection Schedules""","""Routed to Web Page"""
1004,106737617,2/13/15 0:00,3:13:43 PM,3/1/01,"""Service Request Status - General""","""Routed to Web Page"""
1005,105973602,1/13/15 0:00,4:13:57 PM,DOF,"""Parking Ticket Payment Problem or Penalty Adjustment""","""Internal Transfer"""
1006,105745103,1/3/15 0:00,10:04:50 AM,DSNY,"""Recycling and Trash Collection Schedules""","""Information Provided"""
1007,106786437,2/16/15 0:00,4:43:01 PM,DSNY,"""Mattress or Box Spring Disposal""","""Information Provided"""
1008,106790584,2/16/15 0:00,3:02:01 PM,3/1/01,"""Washington's Birthday Information""","""Alert Information Provided"""
1009,106425823,2/1/15 0:00,1:24:31 PM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
1010,106672584,2/11/15 0:00,10:35:52 AM,DSNY,"""Recycling Bin Sticker - Outdoor Blue""","""Universal Intake SR"""
1011,106416011,1/31/15 0:00,8:44:06 AM,HPD,"""Heat or Hot Water Complaint in Apartment""","""Routed to Web Page"""
1012,106207520,1/23/15 0:00,4:20:00 PM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Information Provided"""
1013,106794018,2/16/15 0:00,12:19:18 PM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
1014,106563566,2/6/15 0:00,11:35:38 AM,NYPD,"""Illegal Parking Complaint""","""Information Provided"""
1015,106506339,2/4/15 0:00,11:35:13 PM,NYPD,"""NYPD General Information""","""Transfer to City Agency"""
1016,106584485,2/7/15 0:00,2:32:06 PM,DSNY,"""Snow or Ice - Sidewalk - Commercial or Residential""","""Universal Intake SR"""
1017,106113970,1/20/15 0:00,8:44:04 AM,3/1/01,"""Contact Information - Directory Assistance""","""Information Provided"""
1018,106344655,1/28/15 0:00,4:02:41 PM,DSNY,"""Snow or Ice - Sidewalk - Commercial or Residential""","""Internal Transfer"""
1019,105857703,1/8/15 0:00,7:59:29 AM,HPD,"""Heat or Hot Water Complaint in Apartment""","""Routed to Web Page"""
1020,105903148,1/10/15 0:00,12:32:09 PM,DOF,"""Parking Ticket Payment Problem or Penalty Adjustment""","""Information Provided"""
1021,106799126,2/16/15 0:00,4:26:14 PM,3/1/01,"""Division Transfer""","""Internal Transfer"""
1022,106037548,1/15/15 0:00,8:11:49 AM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
1023,106542867,2/5/15 0:00,3:01:00 PM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
1024,106296975,1/26/15 0:00,11:05:19 AM,NYPD,"""Arrested Person Location - Brooklyn""","""Transfer to City Agency"""
1025,106427311,2/1/15 0:00,4:21:10 PM,DSNY,"""Garbage Collection - Storm Delays""","""Alert Information Provided"""
1026,105929229,1/12/15 0:00,3:31:03 PM,DOF,"""Property Tax Refund Request""","""Information Provided"""
1027,106320018,1/27/15 0:00,3:10:50 PM,3/1/01,"""Alert Information Provided""","""Alert Information Provided"""
1028,106564091,2/6/15 0:00,8:53:14 PM,3/1/01,"""Service Request Status - General""","""Routed to Web Page"""
1029,106740348,2/13/15 0:00,11:20:48 AM,HPD,"""Affordable Housing Information - English""","""Information Provided"""
1030,106389687,1/30/15 0:00,5:18:12 PM,DSNY,"""Snow or Ice on Roadway - Replowing or Spreading Request""","""Information Provided"""
1031,106657976,2/10/15 0:00,8:18:18 PM,DSNY,"""Bulk Item Disposal Information""","""Information Provided"""
1032,106451173,2/2/15 0:00,2:03:17 PM,NYPD,"""Vehicle Blocking Driveway Complaint""","""CSMS SR"""
1033,105901028,1/10/15 0:00,11:56:58 PM,HPD,"""Heat or Hot Water Complaint in Apartment""","""Routed to Web Page"""
1034,106092234,1/18/15 0:00,6:38:02 PM,DSNY,"""Bulk Item Disposal Information""","""Information Provided"""
1035,106410166,1/31/15 0:00,10:04:01 AM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
1036,106504939,2/4/15 0:00,5:32:58 PM,HPD,"""Residential Public Area Maintenance Complaint""","""Routed to Web Page"""
1037,106423413,2/2/15 0:00,12:52:22 AM,NYPD,"""Find a Police Precinct or PSA by Location""","""Information Provided"""
1038,106073119,1/17/15 0:00,5:47:18 AM,NYPD,"""Trespassing - In Progress""","""Hot Transfer 911"""
1039,106575252,2/6/15 0:00,11:54:15 AM,NYPD,"""Arrested Person Location - Brooklyn""","""Transfer to City Agency"""
1040,106422674,1/31/15 0:00,7:40:10 PM,3/1/01,"""City Worker or Agency Complaint or Compliment""","""CSMS SR"""
1041,106636408,2/9/15 0:00,1:26:54 PM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Routed to Web Page"""
1042,106490876,2/3/15 0:00,6:24:42 AM,3/1/01,"""FOIL - City Document Request""","""Information Provided"""
1043,106191600,1/22/15 0:00,12:16:23 PM,DOF,"""Fight a Parking Ticket - In Person""","""Information Provided"""
1044,106752339,2/14/15 0:00,1:30:56 PM,NYPD,"""Harassment""","""Hot Transfer 911"""
1045,105863216,1/8/15 0:00,12:53:18 PM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Routed to Web Page"""
1046,105827427,1/7/15 0:00,6:24:45 PM,DSNY,"""Christmas Tree Collection""","""Information Provided"""
1047,106611244,2/9/15 0:00,1:22:50 PM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Routed to Web Page"""
1048,105916114,1/11/15 0:00,5:03:18 PM,3/1/01,"""Service Request Status - General""","""Routed to Web Page"""
1049,106548255,2/5/15 0:00,3:46:02 PM,DOF,"""Property Tax Account Assistance and Bill Information""","""Information Provided"""
1050,106161388,1/21/15 0:00,3:28:02 PM,3/1/01,"""Comment for the Mayor""","""Information Provided"""
1051,105817486,1/7/15 0:00,11:01:46 AM,DSNY,"""Snow or Ice - Sidewalk Shoveling Rules""","""Information Provided"""
1052,106240073,1/24/15 0:00,7:02:52 PM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
1053,106764171,2/15/15 0:00,4:39:31 AM,3/1/01,"""Service Request Status - General""","""Routed to Web Page"""
1054,105781989,1/5/15 0:00,5:06:25 PM,3/1/01,"""City Worker or Agency Complaint or Compliment""","""CSMS SR"""
1055,106157845,1/21/15 0:00,4:34:53 PM,DSNY,"""Missed Recycling Collection""","""Information Provided"""
1056,106252204,1/25/15 0:00,4:08:11 PM,3/1/01,"""Alert Information Provided""","""Alert Information Provided"""
1057,105795237,1/6/15 0:00,10:06:23 AM,HPD,"""Apartment Maintenance Complaint""","""Information Provided"""
1058,106009837,1/15/15 0:00,11:39:01 AM,DOF,"""Property Tax Payment Problem""","""CSMS SR"""
1059,106647493,2/10/15 0:00,9:32:13 PM,NYPD,"""Find a Police Precinct or PSA by Location""","""Information Provided"""
1060,105770694,1/5/15 0:00,2:12:13 PM,DOF,"""Property Tax Account Assistance and Bill Information""","""Information Provided"""
1061,105985100,1/14/15 0:00,9:06:57 AM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
1062,106038111,1/15/15 0:00,4:25:42 PM,DSNY,"""CFC and Freon Removal - Appointment""","""Routed to Web Page"""
1063,106161682,1/21/15 0:00,2:36:22 AM,DSNY,"""Missed Garbage Collection""","""Routed to Web Page"""
1064,106415677,1/31/15 0:00,7:42:10 PM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
1065,105869235,1/9/15 0:00,11:05:59 AM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Routed to Web Page"""
1066,106559476,2/6/15 0:00,10:03:05 AM,DOF,"""Speed Camera Violation - Lookup Status - Notice of Liability Number or Plate Number Known""","""Routed to Web Page"""
1067,106720710,2/12/15 0:00,3:36:04 PM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Routed to Web Page"""
1068,105914168,1/11/15 0:00,8:26:19 PM,3/1/01,"""Service Request Status - General""","""Routed to Web Page"""
1069,106541243,2/5/15 0:00,8:30:02 PM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
1070,106450768,2/2/15 0:00,4:52:16 PM,3/1/01,"""Outside of 311 Jurisdiction""","""Out of 3-1-1 Jurisdiction"""
1071,106790182,2/16/15 0:00,2:49:52 PM,NYPD,"""Animal Abuse""","""CSMS SR"""
1072,106253246,1/25/15 0:00,8:04:51 PM,DSNY,"""Recycling Rules - Metal""","""Information Provided"""
1073,106686737,2/11/15 0:00,1:26:10 PM,DOF,"""Property Tax Payment Problem""","""Information Provided"""
1074,106535993,2/5/15 0:00,11:59:30 AM,NYPD,"""Illegal Eviction or Lockout""","""Information Provided"""
1075,105920868,1/12/15 0:00,7:15:07 PM,HPD,"""Garbage or Recycling Storage Complaint in Residential Building""","""Internal Transfer"""
